code_nat,d_code_nat,text_nat,d_text_nat,code_plus,d_code_plus,text_plus,d_text_plus,ast,country
Z410,,Hårtransplantation,,Z4100,,Hair transplant,,,swe
Z411,,Annat plastikkirurgiskt kosmetiskt ingrepp,,Z4110,,Other plastic surgery for unacceptable cosmetic appearance,,,swe
Z412,,Rutinomskärelse och rituell omskärelse,,Z4120,,Routine and ritual circumcision,,,swe
Z413,,Håltagning i ytteröra,,Z4130,,Ear piercing,,,swe
Z418,,Andra åtgärder i annat syfte än att återställa hälsan,,Z4180,,Other procedures for purposes other than remedying health state,,,swe
Z419,,"Åtgärd i annat syfte än att återställa hälsan, ospecificerad",,Z4190,,"Procedure for purposes other than remedying health state, unspecified",,,swe
Z420,,Eftervård för plastikkirurgi som omfattar huvud och hals,,Z4200,,Follow-up care involving plastic surgery of head and neck,,,swe
Z421,,Eftervård för plastikkirurgi som omfattar bröst,,Z4210,,Follow-up care involving plastic surgery of breast,,,swe
Z422,,Eftervård för plastikkirurgi som omfattar andra delar av bålen,,Z4220,,Follow-up care involving plastic surgery of other parts of trunk,,,swe
Z423,,Eftervård för plastikkirurgi som omfattar övre extremitet,,Z4230,,Follow-up care involving plastic surgery of upper extremity,,,swe
Z424,,Eftervård för plastikkirurgi som omfattar nedre extremitet,,Z4240,,Follow-up care involving plastic surgery of lower extremity,,,swe
Z428,,Eftervård för plastikkirurgi som omfattar annan specificerad kroppsdel,,Z4280,,Follow-up care involving plastic surgery of other body part,,,swe
Z429,,"Eftervård för plastikkirurgi, ospecificerad",,Z4290,,"Follow-up care involving plastic surgery, unspecified",,,swe
Z430,,Tillsyn av trakeostomi,,Z4300,,Attention to tracheostomy,,,swe
Z431,,Tillsyn av gastrostomi,,Z4310,,Attention to gastrostomy,,,swe
Z432,,Tillsyn av ileostomi,,Z4320,,Attention to ileostomy,,,swe
Z433,,Tillsyn av kolostomi,,Z4330,,Attention to colostomy,,,swe
Z434,,Tillsyn av annan specificerad konstgjord öppning i mag-tarmkanalen,,Z4340,,Attention to other artificial openings of digestive tract,,,swe
Z435,,Tillsyn av cystostomi,,Z4350,,Attention to cystostomy,,,swe
Z436,,Tillsyn av andra konstgjorda öppningar i urinvägarna,,Z4360,,Attention to other artificial openings of urinary tract,,,swe
Z437,,Tillsyn av konstgjord vagina,,Z4370,,Attention to artificial vagina,,,swe
Z438,,Tillsyn av andra specificerade konstgjorda öppningar,,Z4380,,Attention to other artificial openings,,,swe
Z439,,"Tillsyn av konstgjord öppning, ospecificerad",,Z4390,,Attention to unspecified artificial opening,,,swe
Z440,,Inpassning och justering av armprotes,,Z4400,,Fitting and adjustment of artificial arm (complete)(partial),,,swe
Z441,,Inpassning och justering av benprotes,,Z4410,,Fitting and adjustment of artificial leg (complete)(partial),,,swe
Z442,,Inpassning och justering av ögonprotes,,Z4420,,Fitting and adjustment of artificial eye,,,swe
Z443,,Inpassning och justering av yttre bröstprotes,,Z4430,,Fitting and adjustment of external breast prosthesis,,,swe
Z448,,Inpassning och justering av annan specificerad yttre protes,,Z4480,,Fitting and adjustment of other external prosthetic devices,,,swe
Z449,,Inpassning och justering av ospecificerad yttre protes,,Z4490,,Fitting and adjustment of unspecified external prosthetic device,,,swe
Z450,,"Justering och skötsel av pacemaker, defibrillator och annan kardiell anordning",,Z4500,,Adjustment and management of cardiac pacemaker,,,swe
Z451,,Justering och skötsel av infusionspump,,Z4510,,Adjustment and management of infusion pump,,,swe
Z452,,Justering och skötsel av hjälpmedel för kärltillgång,,Z4520,,Adjustment and management of vascular access device,,,swe
Z453,,Justering och skötsel av implanterat hörselhjälpmedel,,Z4530,,Adjustment and management of implanted hearing device,,,swe
Z458,,Justering och skötsel av andra implanterade hjälpmedel,,Z4580,,Adjustment and management of other implanted devices,,,swe
Z459,,Justering och skötsel av ospecificerat implanterat hjälpmedel,,Z4590,,Adjustment and management of unspecified implanted device,,,swe
Z460,,"Insättning, utprovning och justering av glasögon och kontaktlinser",,Z4600,,Fitting and adjustment of spectacles and contact lenses,,,swe
Z461,,"Insättning, utprovning och justering av hörapparat",,Z4610,,Fitting and adjustment of hearing aid,,,swe
Z462,,"Insättning, utprovning och justering av andra specificerade hjälpmedel med anknytning till nervsystemet och sinnesorganen",,Z4620,,Fitting and adjustment of other devices related to nervous system and special senses,,,swe
Z463,,"Insättning, utprovning och justering av tandprotes",,Z4630,,Fitting and adjustment of dental prosthetic device,,,swe
Z464,,"Insättning, utprovning och justering av ortodontiskt hjälpmedel",,Z4640,,Fitting and adjustment of orthodontic device,,,swe
Z465,,"Anläggning, utprovning och justering av ileostomi- och kolostomihjälpmedel",,Z4650,,Fitting and adjustment of ileostomy and other intestinal appliances,,,swe
Z466,,"Insättning, utprovning och justering av urinerings- och inkontinenshjälpmedel",,Z4660,,Fitting and adjustment of urinary device,,,swe
Z467,,"Insättning, utprovning och justering av ortopediskt hjälpmedel",,Z4670,,Fitting and adjustment of orthopaedic device,,,swe
Z468,,"Insättning, utprovning och justering av andra specificerade hjälpmedel",,Z4680,,Fitting and adjustment of other specified devices,,,swe
Z469,,"Insättning, utprovning och justering av ospecificerat hjälpmedel",,Z4690,,Fitting and adjustment of unspecified device,,,swe
Z470,,Eftervård med borttagande av osteosyntesmaterial,,Z4700,,Follow-up care involving removal of fracture plate and other internal fixation device,,,swe
Z478,,Annan specificerad ortopedisk eftervård,,Z4780,,Other specified orthopaedic follow-up care,,,swe
Z479,,"Ortopedisk eftervård, ospecificerad",,Z4790,,"Orthopaedic follow-up care, unspecified",,,swe
Z480,,Tillsyn av förband och suturer,,Z4800,,Attention to surgical dressings and sutures,,,swe
Z488,,Annan specificerad kirurgisk eftervård,,Z4880,,Other specified surgical follow-up care,,,swe
Z488A,,Annan specificerad kirurgisk eftervård vid sjukdom i cirkulationsorganen,,Z488A,,Other specified surgical follow-up care for circulatory organs,,,swe
Z488W,,Annan specificerad kirurgisk eftervård vid sjukdom med ospecificerad lokalisation,,Z4880,,Other specified surgical follow-up care,,,swe
Z489,,"Kirurgisk eftervård, ospecificerad",,Z4890,,"Surgical follow-up care, unspecified",,,swe
Z490,,Förberedande vård för dialys,,Z4900,,Preparatory care for dialysis,,,swe
Z491,,Extrakorporeal dialys,,Z4910,,Extracorporeal dialysis,,,swe
Z492,,Annan dialys,,Z4920,,Other dialysis,,,swe
Z510,,Radioterapeutisk behandling,,Z5100,,Radiotherapy session,,,swe
Z511,,Kemoterapeutisk behandling för tumör,,Z5110,,Chemotherapy session for neoplasm,,,swe
Z512,,Annan kemoterapi,,Z5120,,Other chemotherapy,,,swe
Z513,,Blodtransfusion utan att diagnos anges,,Z5130,,Blood transfusion without reported diagnosis,,,swe
Z514,,Förberedande vård för efterföljande behandling som ej klassificeras på annan plats,,Z5140,,"Preparatory care for subsequent treatment, not elsewhere classified",,,swe
Z515,,Palliativ vård,,Z5150,,Palliative care,,,swe
Z516,,Hyposensibilisering mot allergener,,Z5160,,Desensitization to allergens,,,swe
Z518,,Annan specificerad medicinsk vård,,Z5180,,Other specified medical care,,,swe
Z519,,"Medicinsk vård, ospecificerad",,Z5190,,"Medical care, unspecified",,,swe
Z520,,Blodgivare,,Z5200,,Blood donor,,,swe
Z521,,Huddonator,,Z5210,,Skin donor,,,swe
Z522,,Bendonator,,Z5220,,Bone donor,,,swe
Z523,,Benmärgsdonator,,Z5230,,Bone marrow donor,,,swe
Z524,,Njurdonator,,Z5240,,Kidney donor,,,swe
Z525,,Korneadonator,,Z5250,,Cornea donor,,,swe
Z526,,Leverdonator,,Z5260,,Liver donor,,,swe
Z527,,Hjärtdonator,,Z5270,,Heart donor,,,swe
Z528,,Donator av andra specificerade organ och vävnader,,Z5280,,Donor of other organs and tissues,,,swe
Z529,,Donator av ospecificerat organ eller ospecificerad vävnad,,Z5290,,Donor of unspecified organ or tissue,,,swe
Z530,,Åtgärd ej genomförd på grund av kontraindikation,,Z5300,,Procedure not carried out because of contraindication,,,swe
Z531,,Åtgärd ej genomförd på grund av patientens beslut av trosskäl eller grupptryck,,Z5310,,Procedure not carried out because of patient's decision for reasons of belief and group pressure,,,swe
Z532,,Åtgärd ej genomförd på grund av patientens beslut av andra och ospecificerade skäl,,Z5320,,Procedure not carried out because of patient's decision for other and unspecified reasons,,,swe
Z538,,Åtgärd ej genomförd av andra specificerade skäl,,Z5380,,Procedure not carried out for other reasons,,,swe
Z539,,"Åtgärd ej genomförd, ospecificerat skäl",,Z5390,,"Procedure not carried out, unspecified reason",,,swe
Z540,,Konvalescens efter kirurgi,,Z5400,,Convalescence following surgery,,,swe
Z541,,Konvalescens efter radioterapi,,Z5410,,Convalescence following radiotherapy,,,swe
Z542,,Konvalescens efter kemoterapi,,Z5420,,Convalescence following chemotherapy,,,swe
Z543,,Konvalescens efter psykoterapi,,Z5430,,Convalescence following psychotherapy,,,swe
Z544,,Konvalescens efter frakturbehandling,,Z5440,,Convalescence following treatment of fracture,,,swe
Z547,,Konvalescens efter kombinationsbehandling,,Z5470,,Convalescence following combined treatment,,,swe
Z548,,Konvalescens efter annan specificerad behandling,,Z5480,,Convalescence following other treatment,,,swe
Z549,,Konvalescens efter ospecificerad behandling,,Z5490,,Convalescence following unspecified treatment,,,swe
Z550,,Analfabetism och låg nivå på läs- och skrivkunnighet,,Z5500,,Illiteracy and low-level literacy,,,swe
Z551,,Ej tillgång till skolutbildning,,Z5510,,Schooling unavailable and unattainable,,,swe
Z552,,"Misslyckade prov, examina och tentamina",,Z5520,,Failed examinations,,,swe
Z553,,Underprestation i skolan,,Z5530,,Underachievement in school,,,swe
Z554,,Missanpassning i undervisningen och oenighet med lärare och skolkamrater,,Z5540,,Educational maladjustment and discord with teachers and classmates,,,swe
Z558,,"Andra specificerade problem i samband med utbildning, läs- och skrivkunnighet",,Z5580,,Other problems related to education and literacy,,,swe
Z559,,"Problem i samband med utbildning, läs- och skrivkunnighet, ospecificerade",,Z5590,,"Problem related to education and literacy, unspecified",,,swe
Z560,,Ospecificerad arbetslöshet,,Z5600,,"Unemployment, unspecified",,,swe
Z561,,Byte av arbete,,Z5610,,Change of job,,,swe
Z562,,Hot om avsked,,Z5620,,Threat of job loss,,,swe
Z563,,Stressande arbetsschema,,Z5630,,Stressful work schedule,,,swe
Z564,,Oenighet med chef och arbetskamrater,,Z5640,,Discord with boss and workmates,,,swe
Z565,,Bristande arbetstillfredsställelse,,Z5650,,Uncongenial work,,,swe
Z566,,Annan fysisk eller psykisk överansträngning i samband med arbete,,Z5660,,Other physical and mental strain related to work,,,swe
Z567,,Andra och ospecificerade problem i samband med arbete,,Z5670,,Other and unspecified problems related to employment,,,swe
Z570,,Yrkesmässig exponering för buller,,Z5700,,Occupational exposure to noise,,,swe
Z571,,Yrkesmässig exponering för strålning,,Z5710,,Occupational exposure to radiation,,,swe
Z572,,Yrkesmässig exponering för damm,,Z5720,,Occupational exposure to dust,,,swe
Z573,,Yrkesmässig exponering för andra luftföroreningar,,Z5730,,Occupational exposure to other air contaminants,,,swe
Z574,,Yrkesmässig exponering för giftiga ämnen i jordbruket,,Z5740,,Occupational exposure to toxic agents in agriculture,,,swe
Z575,,Yrkesmässig exponering för giftiga ämnen i andra industrier,,Z5750,,Occupational exposure to toxic agents in other industries,,,swe
Z576,,Yrkesmässig exponering för extrem temperatur,,Z5760,,Occupational exposure to extreme temperature,,,swe
Z577,,Yrkesmässig exponering för vibration,,Z5770,,Occupational exposure to vibration,,,swe
Z578,,Yrkesmässig exponering för andra specificerade riskfaktorer,,Z5780,,Occupational exposure to other risk-factors,,,swe
Z579,,Yrkesmässig exponering för ospecificerad riskfaktor,,Z5790,,Occupational exposure to unspecified risk-factor,,,swe
Z580,,Exponering för buller,,Z5800,,Exposure to noise,,,swe
Z581,,Exponering för luftförorening,,Z5810,,Exposure to air pollution,,,swe
Z582,,Exponering för vattenförorening,,Z5820,,Exposure to water pollution,,,swe
Z583,,Exponering för markförorening,,Z5830,,Exposure to soil pollution,,,swe
Z584,,Exponering för strålning,,Z5840,,Exposure to radiation,,,swe
Z585,,Exponering för annan förorening,,Z5850,,Exposure to other pollution,,,swe
Z586,,Otillräcklig tillgång på dricksvatten,,Z5860,,Inadequate drinking-water supply,,,swe
Z587,,Exponering för tobaksrök,,Z5870,,Exposure to tobacco smoke,,,swe
Z588,,Andra specificerade problem som har samband med fysisk miljö,,Z5880,,Other problems related to physical environment,,,swe
Z589,,"Problem som har samband med fysisk miljö, ospecificerat",,Z5890,,"Problem related to physical environment, unspecified",,,swe
Z590,,Hemlöshet,,Z5900,,Homelessness,,,swe
Z591,,Dåliga bostadsförhållanden,,Z5910,,Inadequate housing,,,swe
Z592,,"Oenighet med grannar, hyresgäster och hyresvärd",,Z5920,,"Discord with neighbours, lodgers and landlord",,,swe
Z593,,Problem som har samband med boende på institution,,Z5930,,Problems related to living in residential institution,,,swe
Z594,,Brist på adekvat föda,,Z5940,,Lack of adequate food,,,swe
Z595,,Extrem fattigdom,,Z5950,,Extreme poverty,,,swe
Z596,,Låg inkomst,,Z5960,,Low income,,,swe
Z597,,Bristfällig socialförsäkring och socialtjänst,,Z5970,,Insufficient social insurance and welfare support,,,swe
Z598,,Andra specificerade problem som har samband med bostadsförhållanden och ekonomiska omständigheter,,Z5980,,Other problems related to housing and economic circumstances,,,swe
Z599,,"Problem som har samband med bostadsförhållanden och ekonomiska omständigheter, ospecificerade",,Z5990,,"Problem related to housing and economic circumstances, unspecified",,,swe
Z600,,Problem med anpassning till övergångar i livscykeln,,Z6000,,Problems of adjustment to life-cycle transitions,,,swe
Z601,,Atypisk föräldrasituation,,Z6010,,Atypical parenting situation,,,swe
Z602,,Ensamboende person,,Z6020,,Living alone,,,swe
Z603,,Kulturanpassningssvårigheter,,Z6030,,Acculturation difficulty,,,swe
Z604,,Social uteslutning och utstötning,,Z6040,,Social exclusion and rejection,,,swe
Z605,,Föremål för diskriminering och förföljelse,,Z6050,,Target of perceived adverse discrimination and persecution,,,swe
