code_plus,d_code_plus,text_plus,d_text_plus,vartype,varval,prop_0,varval_text_comb,nat_ver
V8070,,Rider or occupant injured in collision with other nonmotor vehicle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8070,,Rider or occupant injured in collision with other nonmotor vehicle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8080,,Rider or occupant injured in collision with fixed or stationary object,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8080,,Rider or occupant injured in collision with fixed or stationary object,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8090,,Rider or occupant injured in other and unspecified transport accidents,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den/fin/nor
V8090,,Rider or occupant injured in other and unspecified transport accidents,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den/fin/nor
V8100,,Occupant of railway train or railway vehicle injured in collision with motor vehicle in nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8100,,Occupant of railway train or railway vehicle injured in collision with motor vehicle in nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8110,,Occupant of railway train or railway vehicle injured in collision with motor vehicle in traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8110,,Occupant of railway train or railway vehicle injured in collision with motor vehicle in traffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8120,,Occupant of railway train or railway vehicle injured in collision with or hit by rolling stock,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8120,,Occupant of railway train or railway vehicle injured in collision with or hit by rolling stock,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8130,,Occupant of railway train or railway vehicle injured in collision with other object,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8130,,Occupant of railway train or railway vehicle injured in collision with other object,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8140,,Person injured while boarding or alighting from railway train or railway vehicle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8140,,Person injured while boarding or alighting from railway train or railway vehicle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8150,,Occupant of railway train or railway vehicle injured by fall in railway train or railway vehicle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8150,,Occupant of railway train or railway vehicle injured by fall in railway train or railway vehicle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8160,,Occupant of railway train or railway vehicle injured by fall from railway train or railway vehicle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8160,,Occupant of railway train or railway vehicle injured by fall from railway train or railway vehicle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8170,,Occupant of railway train or railway vehicle injured in derailment without antecedent collision,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8170,,Occupant of railway train or railway vehicle injured in derailment without antecedent collision,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8180,,Occupant of railway train or railway vehicle injured in other specified railway accidents,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8180,,Occupant of railway train or railway vehicle injured in other specified railway accidents,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8190,,Occupant of railway train or railway vehicle injured in unspecified railway accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den/fin/nor
V8190,,Occupant of railway train or railway vehicle injured in unspecified railway accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den/fin/nor
V8200,,Occupant of streetcar injured in collision with motor vehicle in nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8200,,Occupant of streetcar injured in collision with motor vehicle in nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8210,,Occupant of streetcar injured in collision with motor vehicle in traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8210,,Occupant of streetcar injured in collision with motor vehicle in traffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8220,,Occupant of streetcar injured in collision with or hit by rolling stock,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8220,,Occupant of streetcar injured in collision with or hit by rolling stock,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8230,,Occupant of streetcar injured in collision with other object,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8230,,Occupant of streetcar injured in collision with other object,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8240,,Person injured while boarding or alighting from streetcar,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8240,,Person injured while boarding or alighting from streetcar,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8250,,Occupant of streetcar injured by fall in streetcar,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8250,,Occupant of streetcar injured by fall in streetcar,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8260,,Occupant of streetcar injured by fall from streetcar,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8260,,Occupant of streetcar injured by fall from streetcar,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8270,,Occupant of streetcar injured in derailment without antecedent collision,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8270,,Occupant of streetcar injured in derailment without antecedent collision,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8280,,Occupant of streetcar injured in other specified transport accidents,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8280,,Occupant of streetcar injured in other specified transport accidents,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8290,,Occupant of streetcar injured in unspecified traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den/fin
V8290,,Occupant of streetcar injured in unspecified traffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den/fin
V8300,,Driver of special industrial vehicle injured in traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8300,,Driver of special industrial vehicle injured in traffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8310,,Passenger of special industrial vehicle injured in traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8310,,Passenger of special industrial vehicle injured in traffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8320,,Person on outside of special industrial vehicle injured in traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8320,,Person on outside of special industrial vehicle injured in traffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8330,,Unspecified occupant of special industrial vehicle injured in traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8330,,Unspecified occupant of special industrial vehicle injured in traffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8340,,Person injured while boarding or alighting from special industrial vehicle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8340,,Person injured while boarding or alighting from special industrial vehicle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8350,,Driver of special industrial vehicle injured in nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8350,,Driver of special industrial vehicle injured in nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8360,,Passenger of special industrial vehicle injured in nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8360,,Passenger of special industrial vehicle injured in nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8370,,Person on outside of special industrial vehicle injured in nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8370,,Person on outside of special industrial vehicle injured in nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8390,,Unspecified occupant of special industrial vehicle injured in nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den/fin
V8390,,Unspecified occupant of special industrial vehicle injured in nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den/fin
V8400,,Driver of special agricultural vehicle injured in traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8400,,Driver of special agricultural vehicle injured in traffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8410,,Passenger of special agricultural vehicle injured in traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8410,,Passenger of special agricultural vehicle injured in traffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8420,,Person on outside of special agricultural vehicle injured in traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8420,,Person on outside of special agricultural vehicle injured in traffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8430,,Unspecified occupant of special agricultural vehicle injured in traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8430,,Unspecified occupant of special agricultural vehicle injured in traffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8440,,Person injured while boarding or alighting from special agricultural vehicle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8440,,Person injured while boarding or alighting from special agricultural vehicle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8450,,Driver of special agricultural vehicle injured in nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8450,,Driver of special agricultural vehicle injured in nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8460,,Passenger of special agricultural vehicle injured in nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8460,,Passenger of special agricultural vehicle injured in nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
