code_plus,text_plus,vartype,varval,or_val,prop_0,varval_text_comb,nat_ver
PHSC30,Suture of inferior vena cava,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
PHSC30,Suture of inferior vena cava,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/fin/nor
PHSC30,Suture of inferior vena cava,PROCPR,21S10,1,False,OR procedure for trauma,fin
PHSC30,Suture of inferior vena cava,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
PHSC31,Suture of renal vein,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
PHSC31,Suture of renal vein,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
PHSC31,Suture of renal vein,PROCPR,05S15,1,False,Other vascular procedures,est/swe/lat/ice/den/fin/nor
PHSC31,Suture of renal vein,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
PHSC31,Suture of renal vein,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/fin/nor
PHSC31,Suture of renal vein,PROCPR,21S10,1,False,OR procedure for trauma,fin
PHSC31,Suture of renal vein,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
PHSC32,Suture of mesenteric or portal vein,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
PHSC32,Suture of mesenteric or portal vein,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
PHSC32,Suture of mesenteric or portal vein,PROCPR,05S11,1,False,Major cardiovascular procedure,est/swe/lat/ice/den/fin/nor
PHSC32,Suture of mesenteric or portal vein,PROCPR,06S10,1,False,Other digestive system OR procedure,est/swe/lat/ice/den/fin/nor
PHSC32,Suture of mesenteric or portal vein,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
PHSC32,Suture of mesenteric or portal vein,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/fin/nor
PHSC32,Suture of mesenteric or portal vein,PROCPR,21S10,1,False,OR procedure for trauma,fin
PHSC32,Suture of mesenteric or portal vein,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
PHSC32,Suture of mesenteric or portal vein,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
PHSC99,Suture of other vein,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
PHSC99,Suture of other vein,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
PHSC99,Suture of other vein,PROCPR,05S15,1,False,Other vascular procedures,est/swe/lat/ice/den/fin/nor
PHSC99,Suture of other vein,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
PHSC99,Suture of other vein,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/fin/nor
PHSC99,Suture of other vein,PROCPR,21S10,1,False,OR procedure for trauma,fin
PHSC99,Suture of other vein,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
PHSD10,Resection of long saphenous vein,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
PHSD10,Resection of long saphenous vein,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
PHSD10,Resection of long saphenous vein,PROCPR,05S18,1,False,Vein ligation or stripping,est/swe/lat/ice/den/fin/nor
PHSD10,Resection of long saphenous vein,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
PHSD10,Resection of long saphenous vein,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/fin/nor
PHSD10,Resection of long saphenous vein,PROCPR,21S10,1,False,OR procedure for trauma,fin
PHSD10,Resection of long saphenous vein,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
PHSD11,Resection of veins of saphenofemoral junction,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
PHSD11,Resection of veins of saphenofemoral junction,OR,1,1,False,,est/swe/lat/ice/den/nor
PHSD11,Resection of veins of saphenofemoral junction,PROCPR,05S18,1,False,Vein ligation or stripping,est/swe/lat/ice/den/nor
PHSD11,Resection of veins of saphenofemoral junction,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/nor
PHSD11,Resection of veins of saphenofemoral junction,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/nor
PHSD11,Resection of veins of saphenofemoral junction,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
PHSD12,Resection of short saphenous vein,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
PHSD12,Resection of short saphenous vein,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
PHSD12,Resection of short saphenous vein,PROCPR,05S18,1,False,Vein ligation or stripping,est/swe/lat/ice/den/fin/nor
PHSD12,Resection of short saphenous vein,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
PHSD12,Resection of short saphenous vein,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/fin/nor
PHSD12,Resection of short saphenous vein,PROCPR,21S10,1,False,OR procedure for trauma,fin
PHSD12,Resection of short saphenous vein,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
PHSD15,Resection of communicating veins of lower leg and thigh,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
PHSD15,Resection of communicating veins of lower leg and thigh,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
PHSD15,Resection of communicating veins of lower leg and thigh,PROCPR,05S18,1,False,Vein ligation or stripping,est/swe/lat/ice/den/fin/nor
PHSD15,Resection of communicating veins of lower leg and thigh,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
PHSD15,Resection of communicating veins of lower leg and thigh,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/fin/nor
PHSD15,Resection of communicating veins of lower leg and thigh,PROCPR,21S10,1,False,OR procedure for trauma,fin
PHSD15,Resection of communicating veins of lower leg and thigh,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
PHSD30,Resection of inferior vena cava,OR,1,1,False,,est/swe/lat/ice/fin/nor
PHSD30,Resection of inferior vena cava,PROCPR,05S11,1,False,Major cardiovascular procedure,est/swe/lat/ice/fin/nor
PHSD30,Resection of inferior vena cava,PROCPR,14S03,1,False,Other obstetric OR procedure,est/swe/lat/ice/fin/nor
PHSD30,Resection of inferior vena cava,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/fin/nor
PHSD30,Resection of inferior vena cava,PROCPR,21S10,1,False,OR procedure for trauma,fin
PHSD30,Resection of inferior vena cava,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
PHSD30,Resection of inferior vena cava,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/fin/nor
PHSD32,Resection of superior mesenteric or portal vein,OR,1,1,False,,est/swe/lat/ice/fin/nor
PHSD32,Resection of superior mesenteric or portal vein,PROCPR,05S11,1,False,Major cardiovascular procedure,est/swe/lat/ice/fin/nor
PHSD32,Resection of superior mesenteric or portal vein,PROCPR,06S10,1,False,Other digestive system OR procedure,est/swe/lat/ice/fin/nor
PHSD32,Resection of superior mesenteric or portal vein,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/fin/nor
PHSD32,Resection of superior mesenteric or portal vein,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/fin/nor
PHSD32,Resection of superior mesenteric or portal vein,PROCPR,21S10,1,False,OR procedure for trauma,fin
PHSD32,Resection of superior mesenteric or portal vein,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
PHSD32,Resection of superior mesenteric or portal vein,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/fin/nor
PHSD40,Suture of spermatic vein,OR,1,1,False,,swe
PHSD40,Suture of spermatic vein,PROCPR,05S15,1,False,Other vascular procedures,swe
PHSD40,Suture of spermatic vein,PROCPR,12S03,1,False,Testes procedure,swe
PHSD40,Suture of spermatic vein,PROCPR,21S09,1,False,Other OR procedure for injuries,swe
PHSD40,Suture of spermatic vein,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
PHSD99,Resection of other vein,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
PHSD99,Resection of other vein,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
PHSD99,Resection of other vein,PROCPR,05S15,1,False,Other vascular procedures,est/swe/lat/ice/den/fin/nor
PHSD99,Resection of other vein,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
PHSD99,Resection of other vein,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/fin/nor
PHSD99,Resection of other vein,PROCPR,21S10,1,False,OR procedure for trauma,fin
PHSD99,Resection of other vein,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
PHSE22,Thrombectomy of femoral vein,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
PHSE22,Thrombectomy of femoral vein,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
PHSE22,Thrombectomy of femoral vein,PROCPR,05S15,1,False,Other vascular procedures,est/swe/lat/ice/den/fin/nor
PHSE22,Thrombectomy of femoral vein,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
PHSE22,Thrombectomy of femoral vein,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/fin/nor
PHSE22,Thrombectomy of femoral vein,PROCPR,21S10,1,False,OR procedure for trauma,fin
PHSE22,Thrombectomy of femoral vein,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
PHSE23,Thrombectomy of iliac vein,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
PHSE23,Thrombectomy of iliac vein,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
PHSE23,Thrombectomy of iliac vein,PROCPR,05S15,1,False,Other vascular procedures,est/swe/lat/ice/den/fin/nor
PHSE23,Thrombectomy of iliac vein,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
PHSE23,Thrombectomy of iliac vein,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/fin/nor
PHSE23,Thrombectomy of iliac vein,PROCPR,21S10,1,False,OR procedure for trauma,fin
PHSE23,Thrombectomy of iliac vein,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
PHSE25,Thrombectomy of femoral or iliac vein with construction of arteriovenous fistel,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
PHSE25,Thrombectomy of femoral or iliac vein with construction of arteriovenous fistel,OR,1,1,False,,ice/den
PHSE25,Thrombectomy of femoral or iliac vein with construction of arteriovenous fistel,PROCPR,05S15,1,False,Other vascular procedures,ice/den
PHSE25,Thrombectomy of femoral or iliac vein with construction of arteriovenous fistel,PROCPR,14S90,1,False,Significant operation for obstetrical patient,ice/den
PHSE25,Thrombectomy of femoral or iliac vein with construction of arteriovenous fistel,PROCPR,21S09,1,False,Other OR procedure for injuries,ice/den
PHSE30,Thrombectomy of inferior vena cava,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
PHSE30,Thrombectomy of inferior vena cava,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
PHSE30,Thrombectomy of inferior vena cava,PROCPR,05S15,1,False,Other vascular procedures,est/swe/lat/ice/den/fin/nor
PHSE30,Thrombectomy of inferior vena cava,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
PHSE30,Thrombectomy of inferior vena cava,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/fin/nor
PHSE30,Thrombectomy of inferior vena cava,PROCPR,21S10,1,False,OR procedure for trauma,fin
PHSE30,Thrombectomy of inferior vena cava,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
PHSE31,Thrombectomy of renal vein,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
PHSE31,Thrombectomy of renal vein,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
PHSE31,Thrombectomy of renal vein,PROCPR,05S15,1,False,Other vascular procedures,est/swe/lat/ice/den/fin/nor
PHSE31,Thrombectomy of renal vein,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
PHSE31,Thrombectomy of renal vein,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/fin/nor
PHSE31,Thrombectomy of renal vein,PROCPR,21S10,1,False,OR procedure for trauma,fin
PHSE31,Thrombectomy of renal vein,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
PHSE89,Percutaneous thrombectomy or embolectomy of vein,OR,0,0,True,,nor/est
PHSE99,Thrombectomy of other vein,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
PHSE99,Thrombectomy of other vein,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
PHSE99,Thrombectomy of other vein,PROCPR,05S15,1,False,Other vascular procedures,est/swe/lat/ice/den/fin/nor
PHSE99,Thrombectomy of other vein,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
PHSE99,Thrombectomy of other vein,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/fin/nor
PHSE99,Thrombectomy of other vein,PROCPR,21S10,1,False,OR procedure for trauma,fin
PHSE99,Thrombectomy of other vein,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
PHSH21,Bypass from popliteal vein,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
PHSH21,Bypass from popliteal vein,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
PHSH21,Bypass from popliteal vein,PROCPR,05S15,1,False,Other vascular procedures,est/swe/lat/ice/den/fin/nor
PHSH21,Bypass from popliteal vein,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
PHSH21,Bypass from popliteal vein,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/fin/nor
PHSH21,Bypass from popliteal vein,PROCPR,21S10,1,False,OR procedure for trauma,fin
PHSH21,Bypass from popliteal vein,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
PHSH22,Bypass from femoral vein,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
PHSH22,Bypass from femoral vein,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
PHSH22,Bypass from femoral vein,PROCPR,05S15,1,False,Other vascular procedures,est/swe/lat/ice/den/fin/nor
PHSH22,Bypass from femoral vein,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
PHSH22,Bypass from femoral vein,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/fin/nor
PHSH22,Bypass from femoral vein,PROCPR,21S10,1,False,OR procedure for trauma,fin
PHSH22,Bypass from femoral vein,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
PHSH25,Bypass from iliac vein,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
PHSH25,Bypass from iliac vein,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
PHSH25,Bypass from iliac vein,PROCPR,05S15,1,False,Other vascular procedures,est/swe/lat/ice/den/fin/nor
PHSH25,Bypass from iliac vein,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
PHSH25,Bypass from iliac vein,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/fin/nor
PHSH25,Bypass from iliac vein,PROCPR,21S10,1,False,OR procedure for trauma,fin
PHSH25,Bypass from iliac vein,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
PHSH30,Bypass from inferior vena cava,OR,1,1,False,,est/swe/lat/ice/fin/nor
PHSH30,Bypass from inferior vena cava,PROCPR,05S11,1,False,Major cardiovascular procedure,est/swe/lat/ice/fin/nor
PHSH30,Bypass from inferior vena cava,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/fin/nor
PHSH30,Bypass from inferior vena cava,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/fin/nor
PHSH30,Bypass from inferior vena cava,PROCPR,21S10,1,False,OR procedure for trauma,fin
PHSH30,Bypass from inferior vena cava,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
PHSH30,Bypass from inferior vena cava,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/fin/nor
PHSH64,Cavernosaphenous shunt,OR,1,1,False,,swe
PHSH64,Cavernosaphenous shunt,PROCPR,05S15,1,False,Other vascular procedures,swe
PHSH64,Cavernosaphenous shunt,PROCPR,14S90,1,False,Significant operation for obstetrical patient,swe
PHSH64,Cavernosaphenous shunt,PROCPR,21S09,1,False,Other OR procedure for injuries,swe
PHSH64,Cavernosaphenous shunt,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
PHSH99,Bypass from other vein,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
PHSH99,Bypass from other vein,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
