code_nat,text_nat,code_plus,text_plus,country
PDU70,Tutkimusleikkaus vatsa-aortan alaosan tai lonkkavaltimon ja sen haarojen aiempaan korjaukseen liittyen,PDSU70,Exploration of previous reconstruction of infrarenal abdominal aorta or iliac arteries and distal connections,fin
PDU72,Vatsa-aortan alaosasta tai lonkkavaltimosta alkavan ohituksen aiheuttaman valtimo-laskimoavanteen suonensisäinen sulku,PDSU80,Percutaneous closure of persisting arteriovenous fistula of bypass from infrarenal abdominal aorta or iliac arte,fin
PDU74,Vatsa-aortan alaosasta tai lonkkavaltimosta alkavan ohituksen aiheuttaman valtimo-laskimoavanteen sulku,PDSU81,Closure of persisting arteriovenous fistula of bypass from infrarenal abdominal aorta or iliac artery,fin
PDU81,"Veritulpan tai tukoksen poisto ohituksesta, aortan alaosasta tai lonkkavaltimosta alkava ohitus",PDSU74,Thrombectomy or embolectomy in bypass from infrarenal abdominal aorta or iliac artery,fin
PDU84,Vatsa-aortan alaosasta tai lonkkavaltimosta alkavan ohituksen korjaus,PDSU82,Plastic repair of bypass from infrarenal abdominal aorta or iliac artery,fin
PDU85,Vatsa-aortan alaosasta tai lonkkavaltimosta alkavan ohituksen suonensisäinen korjaus,PDSU83,Percutaneous plastic repair of bypass from infrarenal abdominal aorta or iliac artery,fin
PDU86,Vatsa-aortan alaosasta tai lonkkavaltimosta alkavan ohituksen sisäistutteen laitto,PDSU84,Insertion of stent into bypass from infrarenal abdominal aorta or iliac artery,fin
PDU87,Vatsa-aortan alaosasta tai lonkkavaltimosta alkavan ohituksen sisäistutteen poisto,PDSU85,Removal of stent from bypass from infrarenal abdominal aorta or iliac artery,fin
PDU88,Vatsa-aortan alaosasta tai lonkkavaltimosta alkavan ohituksen korjaus tähystystoimenpiteenä,PDSU86,Endoscopic operation on bypass from infrarenal abdominal aorta or iliac artery,fin
PDU91,Vatsa-aortan alaosasta tai lonkkavaltimosta alkavan ohituksen poisto,PDSU88,Excision of bypass from infrarenal abdominal aorta or iliac artery,fin
PDU92,Aortan rekonstruktio syvillä laskimoilla,PDSU50,Reconstruction of aorta with deep veins,fin
PDU93,"Kemiallisen tai tukkivan aineen ruiskuttaminen ohitukseen, vatsa-aortan alaosasta tai lonkkavaltimosta alkava ohitus",PDSU87,Injection of therapeutic agent into bypass from infrarenal abdominal aorta or iliac artery,fin
PDU99,Muu vatsa-aortan alaosan tai lonkkavaltimon ja sen haarojen uusintakorjaus,PDSU99,Other repair after previous reconstruction of infrarenal abdominal aorta and iliac arteries and distal,fin
PDW99,"Muu leikkaus, aortan alaosa tai lonkkavaltimo",PDSW99,Other operation on infrarenal abdominal aorta and iliac arteries and distal connections,fin
PE1AT,Reisi- tai polvitaivevaltimon laajennushoito,PEXT1A,Femoral artery PTA,fin
PE1BT,Reisi- tai polvitaivevaltimon laaja laajennushoito,PEXT1A,Femoral artery PTA,fin
PE1KT,Reiden pseudoaneurysman painantahoito,PEXG00,Compression to occlude pseudoaneurism of femoral artery,fin
PE1TT,Reisi- tai polvitaivevaltimon pseudoaneurysman hoito trombiinilla,PFXG10,Popliteal artery pseudoaneurysma ultrasound-guided thrombin injection,fin
PE1YT,Reisi- tai polvivaltimon stenttaus,PESQ10,Insertion of stent into femoral artery,fin
PE3YT,Reisi- ja polvivaltimon hoito stenttigraftilla,PESQ20,Femoral and popliteal artery stent graft therapy,fin
PEA23,"Tutkimusleikkaus, a. femoralis communis",PESA10,Exploration of femoral artery,fin
PEA24,"Tutkimusleikkaus, a. femoralis profunda",PESA11,Exploration of deep femoral artery,fin
PEA25,"Tutkimusleikkaus, a. femoralis superficialis",PESA12,Exploration of superficial femoral artery,fin
PEC23,"Ompelu, a. femoralis communis",PESC10,Suture of femoral artery,fin
PEC24,"Ompelu, a. femoralis profunda",PESC10,Suture of femoral artery,fin
PEC25,"Ompelu, a. femoralis superficialis",PESC10,Suture of femoral artery,fin
PEE23,"Veritulpan tai tukoksen poistaminen, a. femoralis communis",PESE10,Thrombectomy or embolectomy of femoral artery,fin
PEE24,"Veritulpan tai tukoksen poistaminen, a. femoralis profunda",PESE10,Thrombectomy or embolectomy of femoral artery,fin
PEE25,"Veritulpan tai tukoksen poistaminen, a. femoralis superficialis",PESE10,Thrombectomy or embolectomy of femoral artery,fin
PEF23,"Valtimon tukoksen ja sisäkalvon poistaminen, a. femoralis communis",PESF10,Thrombendarterectomy of femoral artery,fin
PEF24,"Valtimon tukoksen ja sisäkalvon poistaminen, a. femoralis profunda",PESF11,Thrombendarterectomy of deep femoral artery,fin
PEF25,"Valtimon tukoksen ja sisäkalvon poistaminen, a. femoralis superficialis",PESF12,Thrombendarterectomy of superficial femoral artery,fin
PEG23,"Valtimonpullistuman korjaaminen, a. femoralis communis",PESG10,Operation for aneurysm of femoral artery,fin
PEG24,"Valtimonpullistuman korjaaminen, a. femoralis profunda",PESG11,Operation for aneurysm of deep femoral artery,fin
PEG25,"Valtimonpullistuman korjaaminen, a. femoralis superficialis",PESG12,Operation for aneurysm of superficial femoral artery,fin
PEH56,"Ohitusleikkaus, a. femoraliksesta a. popliteaan polven yläpuolelle",PESH20,Bypass from femoral to popliteal artery above knee,fin
PEH57,"Ohitusleikkaus, a. femoraliksesta a. popliteaan polven alapuolelle",PESH30,Bypass from femoral artery to popliteal artery below knee,fin
PEL25,"Valtimo-laskimoavanteen teko, a. femoralis superficialis",PESL10,Construction of arteriovenous fistula from femoral artery,fin
PEM25,"Valtimo-laskimoavanteen sulku, a. femoralis superficialis",PESM10,Closure of arteriovenous fistula of femoral arter,fin
PEN23,"Valtimon muovausleikkaus, a. femoralis communis",PESN10,Plastic repair of femoral artery,fin
PEN24,"Valtimon muovausleikkaus, a. femoralis profunda",PESN11,Plastic repair of deep femoral artery,fin
PEN25,"Valtimon muovausleikkaus, a. femoralis superficialis",PESN12,Plastic repair of superficial femoral artery,fin
PEP23,"Valtimon korjaaminen suljetusti, a. femoralis communis",PESP10,Percutaneous plastic repair of femoral artery,fin
PEP24,"Valtimon korjaaminen suljetusti, a. femoralis profunda",PESP11,Percutaneous plastic repair of deep femoral artery,fin
PEP25,"Valtimon korjaaminen suljetusti, a. femoralis superficialis",PESP12,Percutaneous plastic repair of superficial femoral artery,fin
PEQ23,"Valtimon sisäistutteen asettaminen, a. femoralis communis",PESQ10,Insertion of stent into femoral artery,fin
PEQ24,"Valtimon sisäistutteen asettaminen, a. femoralis profunda",PESQ11,Insertion of stent into deep femoral artery,fin
PEQ25,"Valtimon sisäistutteen asettaminen, a. femoralis superficialis",PESQ12,Insertion of stent into superficial femoral artery,fin
PEQ99,"Muu valtimon sisäistutteen asettaminen, reisivaltimot tai sen haarat",PESQ99,Other insertion of endovascular graft into femoral artery or its branches,fin
PER23,"Valtimon sisäistutteen poistaminen, a. femoralis communis",PESR10,Removal of stent from femoral artery,fin
PER24,"Valtimon sisäistutteen poistaminen, a. femoralis profunda",PESR11,Removal of stent from deep femoral artery,fin
PER25,"Valtimon sisäistutteen poistaminen, a. femoralis superficialis",PESR12,Removal of stent from superficial femoral artery,fin
PES23,"Verisuonileikkaus tähystyksessä tai ultraääni-ohjauksessa, a. femoralis communis",PESS10,Endoscopic operation on femoral artery,fin
PES24,"Verisuonileikkaus tähystyksessä tai ultraääni-ohjauksessa, a. femoralis profunda",PESS11,Endoscopic operation on deep femoral artery,fin
PES25,"Verisuonileikkaus tähystyksessä tai ultraääni-ohjauksessa, a. femoralis superficialis",PESS12,Endoscopic operation on superficial femoral artery,fin
PET23,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen suljetusti, arteria femoralis communis",PEST10,Injection of therapeutic agent into or percutaneous occlusion of femoral artery,fin
PET24,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen suljetusti, arteria femoralis profunda",PEST11,Injection of therapeutic agent into or percutaneous occlusion of deep femoral artery,fin
PET25,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen suljetusti, arteria femoralis superficialis",PEST12,Injection of therapeutic agent into or percutaneous occlusion of superficial femoral artery,fin
PEU70,Tutkimusleikkaus a. femoraliksen ja sen haarojen aiempaan korjaukseen tai ohitukseen liittyen,PESU70,Exploration of previous reconstruction of femoral artery with branches or connection to popliteal artery,fin
PEU74,"Ohituksen aiheuttaman valtimo-laskimoavanteen sulku, ohitus a. femoraliksesta a. popliteaan",PESU81,Closure of persisting arteriovenous fistula of bypass from femoral to popliteal artery,fin
PEU81,Veritulpan tai tukoksen poistaminen ohituksesta a. femoraliksesta a. popliteaan,PESU74,Thrombectomy or embolectomy of bypass from femoral to popliteal artery,fin
PEU82,"Ohituksen pullistuman korjaus, ohitus a. femoraliksesta a. popliteaan",PESU76,Operation for aneurysm of bypass from femoral to popliteal artery,fin
PEU83,"Ohituksen aiheuttaman valtimo-laskimoavanteen korjaus, ohitus a. femoraliksesta a. popliteaan",PESU89,Ligature of bypass from femoral to popliteal artery,fin
PEU84,"Ohituksen aiheuttaman valtimo-laskimoavanteen suonensisäinen sulku, ohitus a. femoraliksesta a. popliteaan",PESU80,Percutaneous closure of persisting arteriovenous fistula of bypass from femoral or popliteal artery to popliteal artery,fin
PEU85,"Ohituksen korjaus, ohitus a. femoraliksesta a. popliteaan",PESU82,Plastic repair of bypass from femoral to popliteal artery,fin
PEU86,"Ohituksen suonensisäinen korjaus, ohitus a. femoraliksesta a. popliteaan",PESU83,Percutaneous plastic repair of bypass from femoral to popliteal artery,fin
PEU87,"Ohituksen sisäistutteen laitto, ohitus a. femoraliksesta a. popliteaan",PESU84,Insertion of stent into bypass from femoral to popliteal artery,fin
PEU88,"Ohituksen sisäistutteen poisto, ohitus a. femoraliksesta a. popliteaan",PESU85,Removal of stent from bypass from femoral to popliteal artery,fin
PEU90,"Ohituksen korjaus tähystystoimenpiteenä, ohitus a. femoraliksesta a. popliteaan",PESU86,Endoscopic operation on bypass from femoral to popliteal artery,fin
PEU91,"Ohituksen poisto, ohitus a. femoraliksesta a. popliteaan",PESU88,Excision of bypass from femoral to popliteal artery,fin
PEU93,"Kemiallisen tai tukkivan aineen ruiskuttaminen ohitukseen, ohitus a. femoraliksesta a. poplitean",PESU87,Injection of therapeutic agent into bypass from femoral to popliteal artery,fin
PEU99,Muu uusintakorjaus a. femoraliksen ja sen haarojen aiemman korjauksen tai ohituksen jälkeen,PESU99,Other repair after previous reconstruction of femoral artery with branches and connection to popliteal,fin
PEW99,"Muu valtimoleikkaus, reisivaltimot tai niiden haarat",PESW99,Other operation on femoral artery with branches and connection to popliteal artery,fin
PF1AT,"Polven, säären tai jalkaterän valtimoiden laajennushoito",PFXT1A,"PTA of arteries of knee, lower leg and ankle",fin
PF1BT,"Polven, säären tai jalkaterän valtimoiden laaja laajennushoito",PFXT1A,"PTA of arteries of knee, lower leg and ankle",fin
PF1YT,Sääri- tai nilkkavaltimoiden stenttaus,PFXT1A,"PTA of arteries of knee, lower leg and ankle",fin
PFA26,"Tutkimusleikkaus, polvitaivevaltimo a. poplitea",PFSA10,Exploration of popliteal artery,fin
PFA99,"Tutkimusleikkaus, säären tai jalkaterän valtimo",PFSA30,Exploration of artery of lower leg or foot,fin
PFB26,"Sitominen, a. poplitea",PFSB10,Ligature of popliteal artery,fin
PFB99,"Sitominen, säären tai jalkaterän valtimo",PFSB30,Ligature of artery of lower leg or foot,fin
PFC26,"Ompelu, a. poplitea",PFSC10,Suture of popliteal artery,fin
PFE26,"Veritulpan tai tukoksen poistaminen, a. poplitea",PFSE10,Thrombectomy or embolectomy of popliteal artery,fin
PFE99,"Veritulpan tai tukoksen poistaminen, säären tai jalkaterän valtimo",PFSE30,Thrombectomy or embolectomy of artery of lower leg or foot,fin
PFG26,"Valtimonpullistuman leikkaus, a. poplitea",PFSG10,Operation for aneurysm of popliteal artery,fin
PFH58,Ohitusleikkaus a. femoraliksesta tai a. popliteasta proksimaaliseen a. tibialis anterioiriin,PFSH21,Bypass from femoral or popliteal artery to proximal anterior tibial artery,fin
PFH59,Ohitusleikkaus a. femoraliksesta tai a. popliteasta distaaliseen a. tibialis anterioriin,PFSH22,Bypass from femoral or popliteal artery to distal anterior tibial artery,fin
PFH60,Ohitusleikkaus a. femoraliksesta tai a. popliteasta truncus tibiofibularikseen,PFSH23,Bypass from femoral or popliteal artery to tibioperoneal trunk,fin
PFH62,Ohitusleikkaus a. femoraliksesta tai a. popliteasta proksimaaliseen a. tibialis posterioriin,PFSH24,Bypass from femoral or popliteal artery to proximal posterior tibial artery,fin
PFH63,Ohitusleikkaus a. femoraliksesta tai a. popliteasta distaaliseen a. tibialis posterioriin,PFSH25,Bypass from femoral or popliteal artery to distal posterior tibial artery,fin
PFH64,Ohitusleikkaus a. femoraliksesta tai a. popliteasta proksimaaliseen a. fibularikseen,PFSH26,Bypass from femoral or popliteal artery to proximal peroneal artery,fin
PFH65,Ohitusleikkaus a. femoraliksesta tai a. popliteasta distaaliseen a. fibularikseen,PFSH27,Bypass from femoral or popliteal artery to distal peroneal artery,fin
PFH66,Ohitusleikkaus a. femoraliksesta tai a. popliteasta a. dorsalis pedikseen,PFSH28,Bypass from femoral or popliteal artery to dorsal artery of foot,fin
PFH67,Ohitusleikkaus a. femoraliksesta tai a. popliteasta a. tibialis posterioriin jalkaterässä,PFSH29,Bypass from femoral or popliteal artery to posterior tibial artery in foot,fin
PFH99,Muu ohitusleikkaus a. femoraliksesta tai a. popliteasta,PFSH99,Other bypass from femoral or popliteal artery to artery of lower leg or foot,fin
PFL90,Valtimo-laskimoavanteen teko sääressä tai jalkaterässä,PFSL90,Construction of arteriovenous fistula in lower leg or foot,fin
PFL95,Ohituksen distaalisen liitoksen muokkaaminen verenvirtauksen edistämiseksi sääressä tai jalkaterässä,PFSL95,Modification of distal bypass anastomosis in lower leg or foot to enhance flow,fin
PFN26,"Valtimon muovausleikkaus, a. poplitea",PFSN10,Plastic repair of popliteal artery,fin
PFP26,"Valtimon korjaaminen suljetusti, a. poplitea",PFSP10,Percutaneous plastic repair of popliteal artery,fin
PFP99,"Valtimon korjaaminen suljetusti, säären tai jalkaterän valtimo",PFSP30,Percutaneous plastic repair of artery of lower leg,fin
PFQ26,"Valtimon sisäistutteen asettaminen, a. poplitea",PFSQ10,Insertion of stent into popliteal artery,fin
PFQ99,"Valtimon sisäistutteen asettaminen, säären tai jalkaterän valtimo",PFSQ30,Insertion of stent into artery of lower leg,fin
PFR26,"Valtimon sisäistutteen poistaminen, a. poplitea",PFSR10,Removal of stent from popliteal artery,fin
PFR99,"Valtimon sisäistutteen poistaminen, säären tai jalkaterän valtimo",PFSR30,Removal of stent from artery of lower leg,fin
PFS26,"Verisuonileikkaus tähystyksessä tai uä-ohjauksessa, a. poplitea",PFSS10,Endoscopic operation on popliteal artery,fin
PFT26,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen, arteria poplitea",PFST10,Injection of therapeutic agent into or percutaneous occlusion of popliteal artery,fin
PFT30,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen, säären tai jalkaterän valtimo",PFST30,Injection of therapeutic agent into or percutaneous occlusion of artery of lower leg,fin
PFU70,Tutkimusleikkaus aiempaan polven alapuolisen valtimoverenkierron korjaukseen liittyen,PFSU70,Exploration of previous bypass from femoral or popliteal artery to infrapopliteal arteries or reconstruction of,fin
PFU71,Jump - ohitus alaraajaan,PFSU50,Jump bypass of lower extremity,fin
PFU72,"Ohituksen aiheuttaman valtimo-laskimoavanteen suonensisäinen sulku, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU80,Percutaneous closure of persisting arteriovenous fistula of bypass from femoral or popliteal artery to infrapopliteal artery,fin
PFU74,"Ohituksen aiheuttaman valtimo-laskimoavanteen sulku, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU82,Plastic repair of bypass from femoral or popliteal artery to infrapopliteal arteries,fin
PFU81,"Veritulpan tai tukoksen poisto ohituksesta, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU74,Thrombectomy or embolectomy of bypass from femoral or popliteal artery to infrapopliteal arteries,fin
PFU82,"Ohituksen pullistuman korjaus, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU76,Operation for aneurysm of bypass from femoral or popliteal artery to infrapopliteal arteries,fin
PFU83,"Ohituksen aiheuttaman valtimo-laskimoavanteen sulku, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU81,Closure of persisting arteriovenous fistula of bypass from femoral or popliteal artery to infrapopliteal arteries,fin
PFU85,"Ohituksen suonensisäinen korjaus (PTA), ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU83,Percutaneous plastic repair of bypass from femoral or popliteal artery to infrapopliteal arteries,fin
PFU86,"Ohituksen sisäistutteen laitto, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU84,Insertion of stent into bypass from femoral or popliteal artery to infrapopliteal arteries,fin
PFU87,"Ohituksen sisäistutteen poisto, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU85,Removal of stent from bypass from femoral or popliteal artery to infrapopliteal arteries,fin
PFU88,"Ohituksen korjaus tähystyksessä tai uä-ohjauksessa, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU86,Endoscopic operation on bypass from femoral or popliteal artery to infrapopliteal arteries,fin
PFU89,"Ohituksen sulkeminen ompeleella, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU89,Ligature of bypass from femoral or popliteal artery to infrapopliteal arteries,fin
PFU91,"Ohitussiirteen poisto, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU88,Excision of bypass from femoral or popliteal artery to infrapopliteal arteries,fin
PFU93,Kemiallisen tai tukkivan aineen ruiskuttaminen ohitukseen a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin,PFSU87,Injection of therapeutic agent into bypass from femoral or popliteal artery to infrapopliteal arteries,fin
PFU96,Uusintaohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin,PFSU96,Re-bypass from femoral or popliteal artery to lower leg of foot,fin
PFU99,Muu uusintakorjaus polven alapuolisen valtimoverenkierron korjauksen jälkeen,PFSU99,Other repair after previous bypass from femoral or popliteal artery to infrapopliteal arteries or reconstruction of popliteal artery and arteries of lower leg and foot,fin
PFW99,"Muu valtimoleikkaus, polvitaivevaltimo tai sen alapuolinen valtimo",PFSW99,Other connection from femoral artery to infrapopliteal arteries or operations on popliteal artery and arteries,fin
