vartype,varval,varval_text_comb,code_nat,d_code_nat,text_nat,d_text_nat,code_plus,d_code_plus,text_plus,d_text_plus,nat_ver
COMPLEX,18C18,Tuberculosis,A498,,Muu sijainniltaan määrittämätön bakteeri-infektio,,A4980,,Other bacterial infections of unspecified site,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C18,Tuberculosis,A499,,Määrittämätön bakteeri-infektio,,A4990,,"Bacterial infection, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,18C18,Tuberculosis,B902,,Luiden ja nivelten tuberkuloosin myöhäisvaikutukset,,B9020,,Sequelae of tuberculosis of bones and joints,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C18,Tuberculosis,B908,,Tuberkuloosin myöhäisvaikutukset muussa elimessä,,B9080,,Sequelae of tuberculosis of other organs,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C18,Tuberculosis,B92,,Lepran myöhäisvaikutukset,,B9200,,Sequelae of leprosy,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C18,Tuberculosis,B942,,Virusmaksatulehduksen myöhäisvaikutukset,,B9420,,Sequelae of viral hepatitis,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C18,Tuberculosis,B9480,,Bakteeriaivokalvontulehduksen myöhäisvaikutukset,,B948A,,Sequelae of bacterial meningitis,,fin
COMPLEX,18C18,Tuberculosis,B9489,,Muun infektiotaudin tai loistaudin myöhäisvaikutukset,,B9480,,Sequelae of other specified infectious and parasitic diseases,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C18,Tuberculosis,B949,,Määrittämättömän infektiotaudin tai loistaudin myöhäisvaikutukset,,B9490,,Sequelae of unspecified infectious or parasitic disease,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C18,Tuberculosis,B960,,Mycoplasma pneumoniae (PPLO) muussa luvussa luokitetun sairauden syynä,,B9600,,Mycoplasma pneumoniae [M. pneumoniae] as the cause of diseases classified to other chapters,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C18,Tuberculosis,B966,,Bacteroides fragilis muussa luvussa luokitetun sairauden syynä,,B9660,,Bacillus fragilis [B. fragilis] as the cause of diseases classified to other chapters,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C18,Tuberculosis,B967,,Clostridium perfringens muussa luvussa luokitetun sairauden syynä,,B9670,,Clostridium perfringens [C. perfringens] as the cause of diseases classified to other chapters,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C18,Tuberculosis,K230,,Ruokatorven tuberkuloosi,,K2300,,Tuberculous oesophagitis (A18.8+),,est/swe/lat/ice/den/fin/nor
COMPLEX,18C18,Tuberculosis,PC_B99,,Muu veren / verta muodostavan elimen / imukudoksen / pernan sairaus,,A1880,,Tuberculosis of other specified organs,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C18,Tuberculosis,PC_D84,,Ruokatorven sairaus,,A1880,,Tuberculosis of other specified organs,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C18,Tuberculosis,PC_D97,,"Maksasairaus, määrittämätön",,A1880,,Tuberculosis of other specified organs,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C19,Tetanus,A33,,Vastasyntyneen jäykkäkouristus,,A3300,,Tetanus neonatorum,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C19,Tetanus,A34,,Synnytykseen liittyvä jäykkäkouristus,,A3400,,Obstetrical tetanus,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C19,Tetanus,A35,,Muu jäykkäkouristus,,A3500,,Other tetanus,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C19,Tetanus,B9480,,Bakteeriaivokalvontulehduksen myöhäisvaikutukset,,B948A,,Sequelae of bacterial meningitis,,fin
COMPLEX,18C19,Tetanus,B9489,,Muun infektiotaudin tai loistaudin myöhäisvaikutukset,,B9480,,Sequelae of other specified infectious and parasitic diseases,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C19,Tetanus,B949,,Määrittämättömän infektiotaudin tai loistaudin myöhäisvaikutukset,,B9490,,Sequelae of unspecified infectious or parasitic disease,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C19,Tetanus,PC_N72,,Jäykkäkouristus,,A3500,,Other tetanus,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A021,,Salmonellaseptikemia,,A0210,,Salmonella septicaemia,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A022,,Paikallinen salmonellainfektio,,A0220,,Localized salmonella infections,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A047,,Clostridium difficilen aiheuttama ohut- ja paksusuolen tulehdus,,A0470,,Enterocolitis due to Clostridium difficile,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A068,,Muu amebiaasi,,A0680,,Amoebic infection of other sites,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A200,,Paiserutto,,A2000,,Bubonic plague,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A201,,Ihorutto,,A2010,,Cellulocutaneous plague,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A207,,Ruttoon liittyvä septikemia,,A2070,,Septicaemic plague,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A208,,Muu ruttomuoto,,A2080,,Other forms of plague,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A209,,Määrittämätön rutto,,A2090,,"Plague, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A227,,Pernaruttoon liittyvä septikemia,,A2270,,Anthrax septicaemia,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A278,,Muu leptospiroosin muoto,,A2780,,Other forms of leptospirosis,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A392,,Akuutti meningokokkemia,,A3920,,Acute meningococcaemia,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A393,,Pitkäaikainen meningokokkemia,,A3930,,Chronic meningococcaemia,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A394,,Määrittämätön meningokokkemia,,A3940,,"Meningococcaemia, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A400,,A-ryhmän streptokokin aiheuttama septikemia,,A4000,,"Septicaemia due to streptococcus, group A",,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A401,,B-ryhmän streptokokin aiheuttama septikemia,,A4010,,"Septicaemia due to streptococcus, group B",,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A402,,D-ryhmän streptokokin aiheuttama septikemia,,A4020,,"Septicaemia due to streptococcus, group D",,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A403,,Streptococcus pneumoniaen aiheuttama septikemia,,A4030,,Septicaemia due to Streptococcus pneumoniae,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A408,,Muu streptokokkiseptikemia,,A4080,,Other streptococcal septicaemia,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A409,,Määrittämätön streptokokkiseptikemia,,A4090,,"Streptococcal septicaemia, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A410,,Staphylococcus aureus -bakteerin aiheuttama septikemia,,A4100,,Septicaemia due to Staphylococcus aureus,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A411,,Muun stafylokokin aiheuttama septikemia,,A4110,,Septicaemia due to other specified staphylococcus,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A412,,Määrittämättömän stafylokokin aiheuttama septikemia,,A4120,,Septicaemia due to unspecified staphylococcus,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A413,,Haemophilus influenzae -bakteerin aiheuttama septikemia,,A4130,,Septicaemia due to Haemophilus influenzae,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A414,,Anaerobisten bakteerien aiheuttama septikemia,,A4140,,Septicaemia due to anaerobes,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A415,,Muun gramnegatiivisen pieneliön aiheuttama septikemia,,A4150,,Septicaemia due to other Gram-negative organisms,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A418,,Muu septikemia,,A4180,,Other specified septicaemia,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A419,,Määrittämätön septikemia,,A4190,,"Septicaemia, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A484,,Brasilian purppurakuume,,A4840,,Brazilian purpuric fever,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A488,,Muu bakteerisairaus,,A4880,,Other specified bacterial diseases,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A490,,Määrittämätön stafylokokki-infektio,,A4900,,"Staphylococcal infection, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A491,,Määrittämätön streptokokki-infektio,,A4910,,"Streptococcal infection, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A492,,Määrittämätön Haemophilus influenzae -infektio,,A4920,,"Haemophilus influenzae infection, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A493,,Määrittämätön mykoplasmainfektio,,A4930,,"Mycoplasma infection, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A498,,Muu sijainniltaan määrittämätön bakteeri-infektio,,A4980,,Other bacterial infections of unspecified site,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,A499,,Määrittämätön bakteeri-infektio,,A4990,,"Bacterial infection, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,B007,,Hajapesäkkeinen (disseminoitunut) herpesvirussairaus,,B0070,,Disseminated herpesviral disease,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,B9480,,Bakteeriaivokalvontulehduksen myöhäisvaikutukset,,B948A,,Sequelae of bacterial meningitis,,fin
COMPLEX,18C20,Septicemia,B9489,,Muun infektiotaudin tai loistaudin myöhäisvaikutukset,,B9480,,Sequelae of other specified infectious and parasitic diseases,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,B949,,Määrittämättömän infektiotaudin tai loistaudin myöhäisvaikutukset,,B9490,,Sequelae of unspecified infectious or parasitic disease,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,B950,,A-ryhmän streptokokki muussa luvussa luokitetun sairauden syynä,,B9500,,"Streptococcus, group A, as the cause of diseases classified to other chapters",,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,B951,,B-ryhmän streptokokki muussa luvussa luokitetun sairauden syynä,,B9510,,"Streptococcus, group B, as the cause of diseases classified to other chapters",,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,B952,,D-ryhmän streptokokki muussa luvussa luokitetun sairauden syynä,,B9520,,"Streptococcus, group D, as the cause of diseases classified to other chapters",,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,B953,,Streptococcus pneumoniae (pneumokokki) muussa luvussa luokitetun sairauden syynä,,B9530,,Streptococcus pneumoniae as the cause of diseases classified to other chapters,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,B954,,Muu streptokokki muussa luvussa luokitetun sairauden syynä,,B9540,,Other streptococcus as the cause of diseases classified to other chapters,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,B955,,Määrittämätön streptokokki muussa luvussa luokitetun sairauden syynä,,B9550,,Unspecified streptococcus as the cause of diseases classified to other chapters,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,B956,,Staphylococcus aureus muussa luvussa luokitetun sairauden syynä,,B9560,,Staphylococcus aureus as the cause of diseases classified to other chapters,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,B957,,Muu stafylokokki muussa luvussa luokitetun sairauden syynä,,B9570,,Other staphylococcus as the cause of diseases classified to other chapters,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,B958,,Määrittämätön stafylokokki muussa luvussa luokitetun sairauden syynä,,B9580,,Unspecified staphylococcus as the cause of diseases classified to other chapters,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,B960,,Mycoplasma pneumoniae (PPLO) muussa luvussa luokitetun sairauden syynä,,B9600,,Mycoplasma pneumoniae [M. pneumoniae] as the cause of diseases classified to other chapters,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,B961,,Klebsiella pneumoniae muussa luvussa luokitetun sairauden syynä,,B9610,,Klebsiella pneumoniae [K. pneumoniae] as the cause of diseases classified to other chapters,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,B962,,Kolibakteeri muussa luvussa luokitetun sairauden syynä,,B9620,,Escherichia coli [E. coli] as the cause of diseases classified to other chapters,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,B963,,Haemophilus influenzae muussa luvussa luokitetun sairauden syynä,,B9630,,Haemophilus influenzae [H. influenzae] as the cause of diseases classified to other chapters,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,B964,,Proteus mirabilis tai Proteus morgagni muussa luvussa luokitetun sairauden syynä,,B9640,,Proteus (mirabilis)(morganii) as the cause of diseases classified to other chapters,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,B965,,Pseudomonakset muussa luvussa luokitetun sairauden syynä,,B9650,,Pseudomonas (aeruginosa)(mallei)(pseudomallei) as the cause of diseases classified to other chapters,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,B966,,Bacteroides fragilis muussa luvussa luokitetun sairauden syynä,,B9660,,Bacillus fragilis [B. fragilis] as the cause of diseases classified to other chapters,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,B967,,Clostridium perfringens muussa luvussa luokitetun sairauden syynä,,B9670,,Clostridium perfringens [C. perfringens] as the cause of diseases classified to other chapters,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,H602,,Ulkokorvan [pahanlaatuinen] tulehdus,,H6020,,Malignant otitis externa,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,H700,,Akuutti kartiolisäkkeen tulehdus,,H7000,,Acute mastoiditis,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C20,Septicemia,PC_A78,,"Tartuntatauti, muu",,A2000,,Bubonic plague,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C21,Cytomegalovirus infection,B250,,Sytomegaloviruksen aiheuttama keuhkokuume,,B2500,,Cytomegaloviral pneumonitis (J17.1*),,est/swe/lat/ice/den/fin/nor
COMPLEX,18C21,Cytomegalovirus infection,B251,,Sytomegaloviruksen aiheuttama maksatulehdus,,B2510,,Cytomegaloviral hepatitis (K77.0*),,est/swe/lat/ice/den/fin/nor
COMPLEX,18C21,Cytomegalovirus infection,B252,,Sytomegaloviruksen aiheuttama haimatulehdus,,B2520,,Cytomegaloviral pancreatitis (K87.1*),,est/swe/lat/ice/den/fin/nor
COMPLEX,18C21,Cytomegalovirus infection,B258,,Muu sytomegalovirussairaus,,B2580,,Other cytomegaloviral diseases,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C21,Cytomegalovirus infection,B259,,Määrittämätön sytomegalovirussairaus,,B2590,,"Cytomegaloviral disease, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,B200,,HIV-tauti ja mykobakteeri-infektio,,B2000,,HIV disease resulting in mycobacterial infection,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,B201,,HIV-tauti ja muu bakteeri-infektio,,B2010,,HIV disease resulting in other bacterial infections,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,B202,,HIV-tauti ja sytomegalovirusinfektio,,B2020,,HIV disease resulting in cytomegaloviral disease,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,B203,,HIV-tauti ja muu virusinfektio,,B2030,,HIV disease resulting in other viral infections,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,B204,,HIV-tauti ja Candida-infektio,,B2040,,HIV disease resulting in candidiasis,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,B205,,HIV-tauti ja muu sienitauti,,B2050,,HIV disease resulting in other mycoses,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,B206,,HIV-tauti ja Pneumocystis carinii -keuhkokuume,,B2060,,HIV disease resulting in Pneumocystis carinii pneumonia,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,B207,,HIV-tauti ja useita infektioita,,B2070,,HIV disease resulting in multiple infections,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,B208,,HIV-tauti ja muu infektio- tai loistauti,,B2080,,HIV disease resulting in other infectious and parasitic diseases,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,B209,,HIV-tauti ja tarkemmin määrittämätön infektio- tai loistauti,,B2090,,HIV disease resulting in unspecified infectious or parasitic disease,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,B210,,HIV-tauti ja Kaposin sarkooma,,B2100,,HIV disease resulting in Kaposi's sarcoma,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,B211,,HIV-tauti ja Burkittin lymfooma,,B2110,,HIV disease resulting in Burkitt's lymphoma,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,B212,,HIV-tauti ja muu non-Hodgkin -lymfooma,,B2120,,HIV disease resulting in other types of non-Hodgkin's lymphoma,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,B213,,"HIV-tauti ja muu pahanlaatuinen imukudoksen, verta muodostavan kudoksen tai lähisukuisen kudoksen kasvain",,B2130,,"HIV disease resulting in other malignant neoplasms of lymphoid, haematopoietic and related tissue",,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,B217,,HIV-tauti ja useita pahanlaatuisia kasvaimia,,B2170,,HIV disease resulting in multiple malignant neoplasms,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,B218,,HIV-tauti ja muu pahanlaatuinen kasvain,,B2180,,HIV disease resulting in other malignant neoplasms,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,B219,,HIV-tauti ja tarkemmin määrittämätön pahanlaatuinen kasvain,,B2190,,HIV disease resulting in unspecified malignant neoplasm,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,B220,,HIV-tauti ja aivosairaus,,B2200,,HIV disease resulting in encephalopathy,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,B221,,HIV-tauti ja lymfoidinen interstitiaalinen keuhkotulehdus,,B2210,,HIV disease resulting in lymphoid interstitial pneumonitis,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,B222,,HIV-tauti ja riutuminen,,B2220,,HIV disease resulting in wasting syndrome,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,B227,,HIV-tauti ja muualla luokitetut useat sairaudet,,B2270,,HIV disease resulting in multiple diseases classified elsewhere,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,B230,,Akuutti HIV-infektio-oireyhtymä,,B2300,,Acute HIV infection syndrome,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,B231,,"HIV-tauti ja yleistynyt (jatkuva) imusolmukesairaus (lymfadenopatiaoireyhtymä, LAS)",,B2310,,HIV disease resulting in (persistent) generalized lymphadenopathy,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,B232,,HIV-tauti ja muualla luokittamaton hematologinen tai immunologinen poikkeavuus,,B2320,,"HIV disease resulting in haematological and immunological abnormalities, not elsewhere classified",,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,B238,,HIV-tauti ja muu sairaustila,,B2380,,HIV disease resulting in other specified conditions,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,B24,,Määrittämätön HIV-tauti,,B2400,,Unspecified human immunodeficiency virus [HIV] disease,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,F0240,,HIV-tautiin liittyvä dementia ilman lisäoireita,,F0248,,"Dementia in human immunodeficiency virus [HIV] disease, other specified",,fin
COMPLEX,18C22,HIV infection,F0241,,"HIV-tautiin liittyvä dementia muita liitännäisoireita, pääasiassa harhaluuloisuutta",,F0248,,"Dementia in human immunodeficiency virus [HIV] disease, other specified",,fin
COMPLEX,18C22,HIV infection,F0242,,"HIV-tautiin liittyvä dementia muita liitännäisoireita, pääasiassa aistiharhaisuutta",,F0248,,"Dementia in human immunodeficiency virus [HIV] disease, other specified",,fin
COMPLEX,18C22,HIV infection,F0243,,"HIV-tautiin liittyvä dementia muita liitännäisoireita, pääasiassa masennusoireita",,F0248,,"Dementia in human immunodeficiency virus [HIV] disease, other specified",,fin
COMPLEX,18C22,HIV infection,F0244,,HIV-tautiin liittyvä dementia muita sekamuotoisia liitännäisoireita,,F0248,,"Dementia in human immunodeficiency virus [HIV] disease, other specified",,fin
COMPLEX,18C22,HIV infection,F0249,,HIV-tautiin liittyvä dementia ei tietoa liitännäisoireista,,F0248,,"Dementia in human immunodeficiency virus [HIV] disease, other specified",,fin
COMPLEX,18C22,HIV infection,PC_B90,,HIV/AIDS,,B2000,,HIV disease resulting in mycobacterial infection,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C22,HIV infection,Z948,,Muu aikaisemmin tehty siirto,,Z9480,,Other transplanted organ and tissue status,,est/swe/lat/ice/den/fin
COMPLEX,18C23,Complex malaria,B500,,Falciparum-malaria ja aivokomplikaatioita,,B5000,,Plasmodium falciparum malaria with cerebral complications,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C23,Complex malaria,B508,,Muu vaikea tai komplisoitunut falciparum-malaria,,B5080,,Other severe and complicated Plasmodium falciparum malaria,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C23,Complex malaria,B509,,Määrittämätön falciparum-malaria,,B5090,,"Plasmodium falciparum malaria, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,18C23,Complex malaria,B519,,Vivax-malaria ilman komplikaatioita,,B5190,,Plasmodium vivax malaria without complication,,est/swe/lat/ice/den/fin/nor
COMPLEX,18C23,Complex malaria,B529,,Malariae-malaria ilman komplikaatioita,,B5290,,Plasmodium malariae malaria without complication,,est/swe/lat/ice/den/fin/nor
